time,accel_x,accel_y,accel_z
1.78,1.895476,-0.392167,-9.738825
1.8,1.895476,-0.359487,-9.673464
1.82,1.895476,-0.359487,-9.673464
1.84,1.895476,-0.424848,-9.706144
1.86,1.862795,-0.424848,-9.706144
1.88,1.862795,-0.359487,-9.673464
1.9,1.928157,-0.359487,-9.673464
1.92,1.960837,-0.392167,-9.706144
1.94,1.928157,-0.392167,-9.673464
1.96,1.862795,-0.392167,-9.673464
1.98,1.862795,-0.392167,-9.673464
2,1.895476,-0.359487,-9.673464
2.02,1.895476,-0.424848,-9.673464
2.04,1.895476,-0.392167,-9.640783
2.06,1.895476,-0.424848,-9.640783
2.08,1.895476,-0.359487,-9.673464
2.1,1.895476,-0.359487,-9.673464
2.12,1.862795,-0.359487,-9.673464
2.14,1.895476,-0.392167,-9.738825
2.16,1.862795,-0.392167,-9.706144
2.18,1.862795,-0.392167,-9.640783
2.2,1.895476,-0.359487,-9.640783
2.22,1.928157,-0.392167,-9.673464
2.24,1.895476,-0.424848,-9.673464
2.26,1.895476,-0.392167,-9.673464
2.28,1.895476,-0.392167,-9.673464
2.3,1.895476,-0.392167,-9.673464
2.32,1.928157,-0.424848,-9.673464
2.34,1.895476,-0.326806,-9.706144
2.36,1.895476,-0.359487,-9.640783
2.38,1.928157,-0.392167,-9.640783
2.4,1.895476,-0.392167,-9.673464
2.42,1.862795,-0.392167,-9.640783
2.44,1.862795,-0.326806,-9.673464
2.46,1.895476,-0.359487,-9.706144
2.48,1.862795,-0.392167,-9.640783
2.5,1.895476,-0.424848,-9.706144
2.52,1.895476,-0.392167,-9.706144
2.54,1.862795,-0.424848,-9.738825
2.56,1.928157,-0.424848,-9.706144
2.58,1.928157,-0.424848,-9.673464
2.6,1.895476,-0.392167,-9.738825
2.62,1.862795,-0.424848,-9.706144
2.64,1.862795,-0.392167,-9.706144
2.66,1.928157,-0.392167,-9.706144
2.68,1.960837,-0.424848,-9.706144
2.7,1.928157,-0.424848,-9.706144
2.72,1.928157,-0.359487,-9.706144
2.74,1.928157,-0.359487,-9.673464
2.76,1.928157,-0.424848,-9.706144
2.78,1.862795,-0.392167,-9.673464
2.8,1.895476,-0.424848,-9.706144
2.82,1.960837,-0.424848,-9.706144
2.84,1.928157,-0.424848,-9.673464
2.86,1.895476,-0.392167,-9.706144
2.88,1.862795,-0.424848,-9.706144
2.9,1.928157,-0.392167,-9.706144
2.92,1.928157,-0.392167,-9.706144
2.94,1.895476,-0.359487,-9.706144
2.96,1.862795,-0.392167,-9.673464
2.98,1.895476,-0.392167,-9.673464
3,1.895476,-0.424848,-9.640783
3.02,1.862795,-0.392167,-9.673464
3.04,1.862795,-0.424848,-9.673464
3.06,1.928157,-0.392167,-9.673464
3.08,1.928157,-0.424848,-9.673464
3.1,1.895476,-0.424848,-9.673464
3.12,1.895476,-0.392167,-9.673464
3.14,1.928157,-0.359487,-9.673464
3.16,1.928157,-0.392167,-9.706144
3.18,1.895476,-0.424848,-9.673464
3.2,1.895476,-0.392167,-9.673464
3.22,1.895476,-0.359487,-9.673464
3.24,1.895476,-0.359487,-9.640783
3.26,1.895476,-0.457529,-9.706144
3.28,1.862795,-0.457529,-9.640783
3.3,1.895476,-0.392167,-9.673464
3.32,1.928157,-0.392167,-9.706144
3.34,1.862795,-0.359487,-9.640783
3.36,1.895476,-0.424848,-9.673464
3.38,1.895476,-0.424848,-9.640783
3.4,1.895476,-0.392167,-9.673464
3.42,1.862795,-0.392167,-9.673464
3.44,1.862795,-0.392167,-9.706144
3.46,1.895476,-0.392167,-9.706144
3.48,1.862795,-0.392167,-9.706144
3.5,1.862795,-0.392167,-9.706144
3.52,1.895476,-0.392167,-9.706144
3.54,1.895476,-0.392167,-9.706144
3.56,1.928157,-0.424848,-9.706144
3.58,1.928157,-0.424848,-9.706144
3.6,1.928157,-0.359487,-9.706144
3.62,1.895476,-0.392167,-9.673464
3.64,1.928157,-0.392167,-9.706144
3.66,1.895476,-0.392167,-9.706144
3.68,1.895476,-0.424848,-9.706144
3.7,1.862795,-0.359487,-9.706144
3.72,1.895476,-0.359487,-9.706144
3.74,1.895476,-0.424848,-9.673464
3.76,1.862795,-0.424848,-9.673464
3.78,1.895476,-0.392167,-9.673464
3.8,1.928157,-0.392167,-9.706144
3.82,1.895476,-0.359487,-9.673464
3.84,1.928157,-0.424848,-9.706144
3.86,1.862795,-0.424848,-9.706144
3.88,1.862795,-0.392167,-9.706144
3.9,1.960837,-0.359487,-9.673464
3.92,1.928157,-0.392167,-9.706144
3.94,1.895476,-0.424848,-9.673464
3.96,1.862795,-0.392167,-9.640783
3.98,1.895476,-0.359487,-9.640783
4,1.895476,-0.359487,-9.673464
4.02,1.895476,-0.392167,-9.673464
4.04,1.862795,-0.392167,-9.706144
4.06,1.895476,-0.359487,-9.673464
4.08,1.928157,-0.359487,-9.640783
4.1,1.895476,-0.392167,-9.640783
4.12,1.862795,-0.424848,-9.673464
4.14,1.862795,-0.424848,-9.673464
4.16,1.928157,-0.424848,-9.673464
4.18,1.928157,-0.359487,-9.640783
4.2,1.928157,-0.392167,-9.673464
4.22,1.895476,-0.392167,-9.673464
4.24,1.895476,-0.424848,-9.640783
4.26,1.895476,-0.359487,-9.673464
4.28,1.895476,-0.392167,-9.640783
4.3,1.862795,-0.392167,-9.640783
4.32,1.895476,-0.424848,-9.673464
4.34,1.862795,-0.457529,-9.640783
4.36,1.895476,-0.359487,-9.640783
4.38,1.895476,-0.294126,-9.706144
4.4,1.895476,-0.392167,-9.640783
4.42,1.895476,-0.457529,-9.673464
4.44,1.862795,-0.392167,-9.640783
4.46,1.862795,-0.326806,-9.673464
4.48,1.895476,-0.359487,-9.706144
4.5,1.928157,-0.392167,-9.706144
4.52,1.895476,-0.424848,-9.706144
4.54,1.928157,-0.392167,-9.706144
4.56,1.895476,-0.359487,-9.706144
4.58,1.928157,-0.359487,-9.673464
4.6,1.895476,-0.424848,-9.706144
4.62,1.862795,-0.457529,-9.706144
4.64,1.862795,-0.392167,-9.673464
4.66,1.928157,-0.359487,-9.673464
4.68,1.928157,-0.392167,-9.706144
4.7,1.895476,-0.424848,-9.673463
4.72,1.895476,-0.424848,-9.673463
4.74,1.895476,-0.392167,-9.706144
4.76,1.895476,-0.457529,-9.673463
4.78,1.895476,-0.392167,-9.706144
4.8,1.895476,-0.392167,-9.706144
4.82,1.895476,-0.392167,-9.673463
4.84,1.928157,-0.392167,-9.706144
4.86,1.895476,-0.359487,-9.706144
4.88,1.895476,-0.392167,-9.673463
4.9,1.928157,-0.424848,-9.706144
4.92,1.895476,-0.392167,-9.706144
4.94,1.862795,-0.359487,-9.738825
4.96,1.895476,-0.392167,-9.706144
4.98,1.928157,-0.392167,-9.640783
5,1.895476,-0.359487,-9.673463
5.02,1.895476,-0.424848,-9.640783
5.04,1.895476,-0.392167,-9.673463
5.06,1.895476,-0.392167,-9.673463
5.08,1.895476,-0.392167,-9.673463
5.1,1.862795,-0.424848,-9.673463
5.12,1.895476,-0.392167,-9.673463
5.14,1.895476,-0.392167,-9.706144
5.16,1.862795,-0.457529,-9.640783
5.18,1.895476,-0.457529,-9.673463
5.2,1.895476,-0.457529,-9.673463
5.22,1.928157,-0.392167,-9.706144
5.24,1.928157,-0.392167,-9.673463
5.26,1.895476,-0.424848,-9.673463
5.28,1.862795,-0.392167,-9.673463
5.3,1.928157,-0.326806,-9.640783
5.32,1.928157,-0.424848,-9.706144
5.34,1.895476,-0.424848,-9.673463
5.36,1.895476,-0.392167,-9.673463
5.38,1.928157,-0.424848,-9.673463
5.4,1.928157,-0.359487,-9.673463
5.42,1.895476,-0.326806,-9.673463
5.44,1.862795,-0.392167,-9.706144
5.46,1.928157,-0.457529,-9.706144
5.48,1.928157,-0.457529,-9.706144
5.5,1.895476,-0.392167,-9.738825
5.52,1.895476,-0.392167,-9.673463
5.54,1.928157,-0.424848,-9.673463
5.56,1.928157,-0.424848,-9.738825
5.58,1.895476,-0.392167,-9.706144
5.6,1.895476,-0.392167,-9.706144
5.62,1.928157,-0.392167,-9.706144
5.64,1.928157,-0.392167,-9.706144
5.66,1.928157,-0.392167,-9.738825
5.68,1.862795,-0.392167,-9.706144
5.7,1.895476,-0.326806,-9.738825
5.72,1.928157,-0.392167,-9.706144
5.74,1.895476,-0.424848,-9.706144
5.76,1.862795,-0.392167,-9.673464
5.78,1.928157,-0.359487,-9.706144
5.8,1.960837,-0.457529,-9.673464
5.82,1.895476,-0.424848,-9.706144
5.84,1.862795,-0.359487,-9.738825
5.86,1.895476,-0.359487,-9.673464
5.88,1.960837,-0.392167,-9.706144
5.9,1.895476,-0.424848,-9.673464
5.92,1.862795,-0.490209,-9.706144
5.94,1.895476,-0.457529,-9.673464
5.96,1.960837,-0.392167,-9.706144
5.98,1.928157,-0.326806,-9.738825
6,1.830115,-0.359487,-9.673464
6.02,1.862795,-0.457529,-9.673464
6.04,1.960837,-0.457529,-9.673464
6.06,1.895476,-0.359487,-9.640783
6.08,1.830115,-0.359487,-9.706144
6.1,1.830115,-0.424848,-9.673464
6.12,1.862795,-0.424848,-9.640783
6.14,1.895476,-0.359487,-9.673464
6.16,1.895476,-0.359487,-9.673464
6.18,1.895476,-0.392167,-9.706144
6.2,1.862795,-0.392167,-9.608102
6.22,1.928157,-0.392167,-9.706144
6.24,1.895476,-0.457529,-9.738825
6.26,1.797434,-0.392167,-9.640783
6.28,1.895476,-0.359487,-9.673464
6.3,1.928157,-0.392167,-9.640783
6.32,1.895476,-0.424848,-9.640783
6.34,1.862795,-0.392167,-9.706144
6.36,1.830115,-0.326806,-9.673464
6.38,1.895476,-0.359487,-9.673464
6.4,1.928157,-0.424848,-9.706144
6.42,1.862795,-0.424848,-9.608102
6.44,1.862795,-0.392167,-9.738825
6.46,1.895476,-0.359487,-9.706144
6.48,1.895476,-0.392167,-9.673464
6.5,1.928157,-0.392167,-9.738825
6.52,1.895476,-0.424848,-9.673464
6.54,1.895476,-0.392167,-9.738825
6.56,1.928157,-0.392167,-9.706144
6.58,1.862795,-0.457529,-9.706144
6.6,1.895476,-0.424848,-9.738825
6.62,1.928157,-0.326806,-9.673464
6.64,1.960837,-0.359487,-9.738825
6.66,1.862795,-0.457529,-9.673464
6.68,1.862795,-0.457529,-9.673464
6.7,1.928157,-0.424848,-9.738825
6.72,1.928157,-0.392167,-9.706144
6.74,1.928157,-0.392167,-9.706144
6.76,1.862795,-0.424848,-9.706144
6.78,1.862795,-0.457529,-9.706144
6.8,1.895476,-0.392167,-9.673464
6.82,1.928157,-0.359487,-9.706144
6.84,1.895476,-0.457529,-9.706144
6.86,1.895476,-0.457529,-9.706144
6.88,1.895476,-0.359487,-9.706144
6.9,1.928157,-0.294126,-9.673464
6.92,1.928157,-0.359487,-9.706144
6.94,1.895476,-0.457529,-9.738825
6.96,1.862795,-0.457529,-9.706144
6.98,1.895476,-0.392167,-9.673464
7,1.928157,-0.294126,-9.640783
7.02,1.862795,-0.392167,-9.673464
7.04,1.862795,-0.392167,-9.673464
7.06,1.895476,-0.424848,-9.673464
7.08,1.928157,-0.359487,-9.608102
7.1,1.862795,-0.359487,-9.673464
7.12,1.928157,-0.424848,-9.673464
7.14,1.862795,-0.424848,-9.673464
7.16,1.862795,-0.392167,-9.673464
7.18,1.895476,-0.326806,-9.673464
7.2,1.895476,-0.392167,-9.640783
7.22,1.895476,-0.392167,-9.706144
7.24,1.862795,-0.424848,-9.608102
7.26,1.895476,-0.392167,-9.673464
7.28,1.862795,-0.392167,-9.673464
7.3,1.862795,-0.424848,-9.673464
7.32,1.862795,-0.392167,-9.673464
7.34,1.895476,-0.359487,-9.673464
7.36,1.895476,-0.359487,-9.673464
7.38,1.895476,-0.392167,-9.706144
7.4,1.895476,-0.424848,-9.640783
7.42,1.895476,-0.457529,-9.673464
7.44,1.895476,-0.392167,-9.673464
7.46,1.862795,-0.424848,-9.673464
7.48,1.928157,-0.392167,-9.706144
7.5,1.960837,-0.392167,-9.706144
7.52,1.895476,-0.392167,-9.706144
7.54,1.862795,-0.424848,-9.706144
7.56,1.862795,-0.392167,-9.706144
7.58,1.928157,-0.359487,-9.673464
7.6,1.928157,-0.392167,-9.706144
7.62,1.895476,-0.392167,-9.706144
7.64,1.895476,-0.359487,-9.706144
7.66,1.928157,-0.392167,-9.706144
7.68,1.895476,-0.424848,-9.706144
7.7,1.862795,-0.424848,-9.706144
7.72,1.862795,-0.424848,-9.706144
7.74,1.928157,-0.392167,-9.673463
7.76,1.928157,-0.392167,-9.673463
7.78,1.862795,-0.392167,-9.706144
7.8,1.862795,-0.424848,-9.673463
7.82,1.895476,-0.392167,-9.706144
7.84,1.928157,-0.392167,-9.673463
7.86,1.928157,-0.424848,-9.673463
7.88,1.862795,-0.424848,-9.706144
7.9,1.895476,-0.424848,-9.673463
7.92,1.928157,-0.359487,-9.706144
7.94,1.895476,-0.359487,-9.706144
7.96,1.895476,-0.424848,-9.706144
7.98,1.895476,-0.392167,-9.673463
8,1.895476,-0.392167,-9.673463
8.02,1.862795,-0.359487,-9.640783
8.04,1.895476,-0.392167,-9.673463
8.06,1.895476,-0.392167,-9.673463
8.08,1.895476,-0.392167,-9.640783
8.1,1.862795,-0.392167,-9.673463
8.12,1.895476,-0.359487,-9.673463
8.14,1.895476,-0.392167,-9.706144
8.16,1.895476,-0.424848,-9.673463
8.18,1.895476,-0.424848,-9.673463
8.2,1.895476,-0.359487,-9.706144
8.22,1.928157,-0.359487,-9.706144
8.24,1.895476,-0.424848,-9.673463
8.26,1.895476,-0.424848,-9.673463
8.28,1.895476,-0.392167,-9.673463
8.3,1.895476,-0.424848,-9.640783
8.32,1.895476,-0.359487,-9.673463
8.34,1.928157,-0.392167,-9.673463
8.36,1.928157,-0.392167,-9.673463
8.38,1.895476,-0.392167,-9.640783
8.4,1.895476,-0.392167,-9.673463
8.42,1.895476,-0.392167,-9.673463
8.44,1.960837,-0.392167,-9.673463
8.46,1.895476,-0.392167,-9.673463
8.48,1.895476,-0.392167,-9.673463
8.5,1.895476,-0.359487,-9.673463
8.52,1.960837,-0.392167,-9.706144
8.54,1.895476,-0.392167,-9.706144
8.56,1.862795,-0.392167,-9.706144
8.58,1.895476,-0.392167,-9.673463
8.6,1.928157,-0.424848,-9.673463
8.62,1.895476,-0.392167,-9.738824
8.64,1.862795,-0.392167,-9.673463
8.66,1.895476,-0.392167,-9.706144
8.68,1.895476,-0.424848,-9.706144
8.7,1.928157,-0.392167,-9.673463
8.72,1.928157,-0.392167,-9.706145
8.74,1.862795,-0.424848,-9.706145
8.76,1.862795,-0.392167,-9.706145
8.78,1.895476,-0.359487,-9.706145
8.8,1.862795,-0.392167,-9.673463
8.82,1.895476,-0.424848,-9.706145
8.84,1.895476,-0.457529,-9.706145
8.86,1.928157,-0.392167,-9.673463
8.88,1.928157,-0.424848,-9.706145
8.9,1.895476,-0.359487,-9.706145
8.92,1.928157,-0.392167,-9.706145
8.94,1.895476,-0.424848,-9.738825
8.96,1.895476,-0.392167,-9.706145
8.98,1.895476,-0.392167,-9.673463
9,1.895476,-0.392167,-9.673463
9.02,1.862795,-0.392167,-9.673463
9.04,1.895476,-0.424848,-9.706145
9.06,1.895476,-0.359487,-9.673463
9.08,1.895476,-0.392167,-9.673463
9.1,1.895476,-0.359487,-9.673463
9.12,1.895476,-0.424848,-9.673463
9.14,1.895476,-0.392167,-9.640783
9.16,1.895476,-0.392167,-9.673463
9.18,1.928157,-0.392167,-9.673463
9.2,1.895476,-0.392167,-9.706145
9.22,1.895476,-0.424848,-9.673463
9.24,1.895476,-0.392167,-9.673463
9.26,1.895476,-0.359487,-9.673463
9.28,1.928157,-0.424848,-9.673463
9.3,1.895476,-0.424848,-9.673463
9.32,1.895476,-0.392167,-9.673463
9.34,1.895476,-0.392167,-9.640783
9.36,1.895476,-0.392167,-9.640783
9.38,1.862795,-0.424848,-9.673463
9.4,1.895476,-0.392167,-9.673463
9.42,1.895476,-0.392167,-9.673463
9.44,1.928157,-0.359487,-9.706145
9.46,1.895476,-0.392167,-9.673463
9.48,1.895476,-0.359487,-9.706145
9.5,1.895476,-0.359487,-9.673463
9.52,1.895476,-0.392167,-9.706145
9.54,1.895476,-0.392167,-9.706145
9.56,1.895476,-0.392167,-9.706145
9.58,1.895476,-0.424848,-9.706145
9.6,1.928157,-0.392167,-9.738825
9.62,1.895476,-0.392167,-9.706145
9.64,1.895476,-0.392167,-9.706145
9.66,1.862795,-0.359487,-9.706145
9.68,1.895476,-0.392167,-9.673463
9.7,1.862795,-0.424848,-9.673463
9.72,1.895476,-0.424848,-9.706144
9.74,1.928157,-0.392167,-9.673463
9.76,1.928157,-0.392167,-9.706144
9.78,1.928157,-0.392167,-9.706144
9.8,1.862795,-0.424848,-9.706144
9.82,1.895476,-0.392167,-9.706144
9.84,1.928157,-0.392167,-9.673463
9.86,1.895476,-0.392167,-9.673463
9.88,1.895476,-0.424848,-9.706144
9.9,1.895476,-0.424848,-9.706144
9.92,1.895476,-0.392167,-9.673463
9.94,1.928157,-0.359487,-9.706144
9.96,1.862795,-0.392167,-9.706144
9.98,1.895476,-0.424848,-9.706144
10,1.895476,-0.392167,-9.673463
10.02,1.928157,-0.392167,-9.640783
10.04,1.928157,-0.392167,-9.673463
10.06,1.862795,-0.424848,-9.673463
10.08,1.895476,-0.424848,-9.640783
10.1,1.895476,-0.392167,-9.673463
10.12,1.895476,-0.392167,-9.673463
10.14,1.895476,-0.392167,-9.673463
10.16,1.862795,-0.392167,-9.640783
10.18,1.895476,-0.424848,-9.673463
10.2,1.928157,-0.424848,-9.673463
10.22,1.895476,-0.392167,-9.640783
10.24,1.895476,-0.359487,-9.673463
10.26,1.895476,-0.359487,-9.673463
10.28,1.895476,-0.359487,-9.673463
10.3,1.895476,-0.392167,-9.673463
10.32,1.928157,-0.359487,-9.640783
10.34,1.862795,-0.326806,-9.673463
10.36,1.895476,-0.392167,-9.673463
10.38,1.928157,-0.457529,-9.673463
10.4,1.862795,-0.359487,-9.673463
10.42,1.895476,-0.359487,-9.673463
10.44,1.895476,-0.424848,-9.673463
10.46,1.895476,-0.392167,-9.673463
10.48,1.895476,-0.392167,-9.640783
10.5,1.895476,-0.392167,-9.673463
10.52,1.895476,-0.424848,-9.706144
10.54,1.928157,-0.457529,-9.673463
10.56,1.960837,-0.392167,-9.706144
10.58,1.928157,-0.392167,-9.706144
10.6,1.895476,-0.392167,-9.706144
10.62,1.928157,-0.392167,-9.673463
10.64,1.928157,-0.424848,-9.706144
10.66,1.928157,-0.424848,-9.706144
10.68,1.895476,-0.359487,-9.706144
10.7,1.895476,-0.359487,-9.706144
10.72,1.928157,-0.392167,-9.706144
10.74,1.928157,-0.392167,-9.706144
10.76,1.895476,-0.392167,-9.673464
10.78,1.928157,-0.424848,-9.673464
10.8,1.895476,-0.392167,-9.706144
10.82,1.895476,-0.392167,-9.706144
10.84,1.928157,-0.392167,-9.706144
10.86,1.928157,-0.392167,-9.706144
10.88,1.895476,-0.392167,-9.706144
10.9,1.895476,-0.424848,-9.673464
10.92,1.895476,-0.392167,-9.706144
10.94,1.895476,-0.392167,-9.706144
10.96,1.862795,-0.392167,-9.706144
10.98,1.895476,-0.392167,-9.706144
11,1.895476,-0.359487,-9.673464
11.02,1.928157,-0.392167,-9.640783
11.04,1.928157,-0.392167,-9.640783
11.06,1.928157,-0.392167,-9.673464
11.08,1.895476,-0.392167,-9.673464
11.1,1.895476,-0.392167,-9.673464
11.12,1.928157,-0.392167,-9.640783
11.14,1.928157,-0.392167,-9.640783
11.16,1.862795,-0.359487,-9.640783
11.18,1.895476,-0.392167,-9.673464
11.2,1.895476,-0.392167,-9.673464
11.22,1.895476,-0.392167,-9.673464
11.24,1.895476,-0.359487,-9.640783
11.26,1.895476,-0.392167,-9.673464
11.28,1.928157,-0.424848,-9.673464
11.3,1.895476,-0.424848,-9.640783
11.32,1.928157,-0.392167,-9.640783
11.34,1.895476,-0.359487,-9.673464
11.36,1.862795,-0.392167,-9.640783
11.38,1.862795,-0.392167,-9.673464
11.4,1.895476,-0.424848,-9.640783
11.42,1.862795,-0.359487,-9.640783
11.44,1.895476,-0.359487,-9.673464
11.46,1.928157,-0.392167,-9.673464
11.48,1.928157,-0.392167,-9.673464
11.5,1.928157,-0.392167,-9.673464
11.52,1.895476,-0.392167,-9.706144
11.54,1.895476,-0.392167,-9.706144
11.56,1.895476,-0.457529,-9.673464
11.58,1.928157,-0.392167,-9.673464
11.6,1.928157,-0.392167,-9.706144
11.62,1.895476,-0.424848,-9.706144
11.64,1.862795,-0.359487,-9.706144
11.66,1.895476,-0.424848,-9.706144
11.68,1.895476,-0.424848,-9.673464
11.7,1.895476,-0.359487,-9.706144
11.72,1.895476,-0.359487,-9.673463
11.74,1.928157,-0.392167,-9.706144
11.76,1.862795,-0.392167,-9.706144
11.78,1.895476,-0.392167,-9.706144
11.8,1.928157,-0.424848,-9.706144
11.82,1.928157,-0.392167,-9.673463
11.84,1.928157,-0.392167,-9.706144
11.86,1.928157,-0.392167,-9.673463
11.88,1.895476,-0.392167,-9.673463
11.9,1.928157,-0.424848,-9.706144
11.92,1.895476,-0.424848,-9.673463
11.94,1.928157,-0.424848,-9.706144
11.96,1.895476,-0.424848,-9.673463
11.98,1.928157,-0.392167,-9.706144
12,1.895476,-0.359487,-9.673463
12.02,1.895476,-0.392167,-9.640783
12.04,1.895476,-0.392167,-9.673463
12.06,1.895476,-0.392167,-9.706144
12.08,1.862795,-0.392167,-9.673463
12.1,1.862795,-0.392167,-9.673463
12.12,1.862795,-0.424848,-9.640783
12.14,1.928157,-0.392167,-9.673463
12.16,1.862795,-0.359487,-9.673463
12.18,1.862795,-0.392167,-9.640783
12.2,1.862795,-0.392167,-9.640783
12.22,1.928157,-0.392167,-9.673463
12.24,1.895476,-0.392167,-9.706144
12.26,1.895476,-0.392167,-9.673463
12.28,1.895476,-0.392167,-9.673463
12.3,1.895476,-0.359487,-9.673463
12.32,1.895476,-0.392167,-9.673463
12.34,1.928157,-0.424848,-9.673463
12.36,1.895476,-0.392167,-9.673463
12.38,1.895476,-0.359487,-9.640783
12.4,1.895476,-0.359487,-9.673463
12.42,1.928157,-0.392167,-9.673463
12.44,1.895476,-0.392167,-9.673463
12.46,1.862795,-0.392167,-9.673463
12.48,1.862795,-0.392167,-9.673463
12.5,1.895476,-0.359487,-9.673463
12.52,1.895476,-0.359487,-9.673463
12.54,1.895476,-0.424848,-9.706144
12.56,1.895476,-0.392167,-9.673463
12.58,1.895476,-0.392167,-9.673463
12.6,1.895476,-0.359487,-9.706144
12.62,1.895476,-0.392167,-9.706144
12.64,1.895476,-0.392167,-9.706144
12.66,1.895476,-0.392167,-9.706144
12.68,1.928157,-0.392167,-9.706144
12.7,1.895476,-0.392167,-9.706145
12.72,1.862795,-0.359487,-9.706145
12.74,1.895476,-0.424848,-9.706145
12.76,1.895476,-0.392167,-9.706145
12.78,1.928157,-0.392167,-9.706145
12.8,1.895476,-0.392167,-9.706145
12.82,1.895476,-0.424848,-9.706145
12.84,1.895476,-0.424848,-9.706145
12.86,1.895476,-0.392167,-9.706145
12.88,1.928157,-0.424848,-9.706145
12.9,1.928157,-0.392167,-9.673463
12.92,1.960837,-0.392167,-9.706145
12.94,1.928157,-0.392167,-9.706145
12.96,1.895476,-0.392167,-9.673463
12.98,1.895476,-0.424848,-9.673463
13,1.862795,-0.424848,-9.706145
13.02,1.895476,-0.392167,-9.673463
13.04,1.895476,-0.392167,-9.673463
13.06,1.928157,-0.424848,-9.640783
13.08,1.895476,-0.392167,-9.673463
13.1,1.862795,-0.392167,-9.640783
13.12,1.862795,-0.392167,-9.673463
13.14,1.862795,-0.392167,-9.673463
13.16,1.895476,-0.359487,-9.640783
13.18,1.895476,-0.392167,-9.640783
13.2,1.862795,-0.392167,-9.673463
13.22,1.862795,-0.392167,-9.706145
13.24,1.895476,-0.392167,-9.673463
13.26,1.895476,-0.392167,-9.673463
13.28,1.895476,-0.392167,-9.673463
13.3,1.895476,-0.359487,-9.706145
13.32,1.862795,-0.392167,-9.673463
13.34,1.928157,-0.359487,-9.673463
13.36,1.928157,-0.392167,-9.673463
13.38,1.862795,-0.392167,-9.706145
13.4,1.895476,-0.392167,-9.673463
13.42,1.895476,-0.359487,-9.640783
13.44,1.895476,-0.359487,-9.640783
13.46,1.895476,-0.359487,-9.673463
13.48,1.928157,-0.359487,-9.640783
13.5,1.895476,-0.392167,-9.640783
13.52,1.895476,-0.392167,-9.706145
13.54,1.928157,-0.424848,-9.706145
13.56,1.928157,-0.392167,-9.706145
13.58,1.895476,-0.424848,-9.673463
13.6,1.895476,-0.424848,-9.706145
13.62,1.862795,-0.424848,-9.706145
13.64,1.895476,-0.359487,-9.706145
13.66,1.928157,-0.392167,-9.706145
13.68,1.895476,-0.424848,-9.706145
13.7,1.895476,-0.424848,-9.673463
13.72,1.895476,-0.424848,-9.673463
13.74,1.895476,-0.424848,-9.706144
13.76,1.895476,-0.392167,-9.706144
13.78,1.928157,-0.392167,-9.706144
13.8,1.928157,-0.392167,-9.706144
13.82,1.895476,-0.392167,-9.706144
13.84,1.895476,-0.392167,-9.706144
13.86,1.928157,-0.424848,-9.706144
13.88,1.928157,-0.392167,-9.673463
13.9,1.895476,-0.392167,-9.738824
13.92,1.895476,-0.392167,-9.706144
13.94,1.862795,-0.424848,-9.706144
13.96,1.895476,-0.392167,-9.706144
13.98,1.895476,-0.424848,-9.673463
14,1.895476,-0.424848,-9.706144
14.02,1.895476,-0.359487,-9.673463
14.04,1.895476,-0.392167,-9.673463
14.06,1.895476,-0.424848,-9.673463
14.08,1.895476,-0.392167,-9.640783
14.1,1.895476,-0.359487,-9.673463
14.12,1.895476,-0.424848,-9.673463
14.14,1.895476,-0.424848,-9.673463
14.16,1.928157,-0.359487,-9.673463
14.18,1.895476,-0.424848,-9.673463
14.2,1.895476,-0.392167,-9.673463
14.22,1.895476,-0.392167,-9.673463
14.24,1.895476,-0.392167,-9.673463
14.26,1.928157,-0.359487,-9.706144
14.28,1.928157,-0.392167,-9.673463
14.3,1.895476,-0.392167,-9.640783
14.32,1.895476,-0.359487,-9.673463
14.34,1.895476,-0.392167,-9.640783
14.36,1.895476,-0.359487,-9.673463
14.38,1.895476,-0.424848,-9.673463
14.4,1.895476,-0.392167,-9.640783
14.42,1.895476,-0.359487,-9.673463
14.44,1.895476,-0.424848,-9.673463
14.46,1.895476,-0.424848,-9.673463
14.48,1.895476,-0.392167,-9.640783
14.5,1.928157,-0.392167,-9.673463
14.52,1.928157,-0.359487,-9.706144
14.54,1.862795,-0.424848,-9.706144
14.56,1.862795,-0.457529,-9.673463
14.58,1.895476,-0.424848,-9.673463
14.6,1.960837,-0.392167,-9.706144
14.62,1.895476,-0.392167,-9.706144
14.64,1.862795,-0.424848,-9.706144
14.66,1.895476,-0.359487,-9.706144
14.68,1.928157,-0.326806,-9.706144
14.7,1.895476,-0.392167,-9.706144
14.72,1.862795,-0.457529,-9.706144
14.74,1.895476,-0.392167,-9.706144
14.76,1.928157,-0.392167,-9.706144
14.78,1.928157,-0.392167,-9.706144
14.8,1.895476,-0.326806,-9.706144
14.82,1.895476,-0.359487,-9.706144
14.84,1.862795,-0.392167,-9.706144
14.86,1.895476,-0.359487,-9.706144
14.88,1.895476,-0.359487,-9.706144
14.9,1.895476,-0.392167,-9.706144
14.92,1.895476,-0.424848,-9.673464
14.94,1.895476,-0.392167,-9.673464
14.96,1.895476,-0.326806,-9.706144
14.98,1.895476,-0.392167,-9.673464
15,1.862795,-0.457529,-9.706144
15.02,1.895476,-0.424848,-9.706144
15.04,1.895476,-0.359487,-9.640783
15.06,1.895476,-0.359487,-9.673464
15.08,1.895476,-0.359487,-9.640783
15.1,1.928157,-0.392167,-9.673464
