time,gyro_x,gyro_y,gyro_z
1.04,-0.021817,0.004363,-0.006109
1.06,-0.021817,0,-0.011345
1.08,-0.015708,0,-0.008727
1.1,-0.012217,-0.005236,0.004363
1.12,-0.019199,0.003491,0.009599
1.14,-0.027925,0.000873,0.000873
1.16,-0.030543,-0.004363,-0.000873
1.18,-0.027053,-0.001745,-0.000873
1.2,-0.014835,0.001745,0.005236
1.22,-0.013963,0.003491,0.005236
1.24,-0.01309,0,-0.002618
1.26,-0.017453,-0.003491,0.000873
1.28,-0.022689,-0.003491,0.010472
1.3,-0.030543,0.000873,0.01309
1.32,-0.028798,-0.000873,0.000873
1.34,-0.005236,0.002618,-0.006109
1.36,-0.004363,0.004363,-0.006981
1.38,-0.019199,0.002618,-0.002618
1.4,-0.037525,0.001745,0.003491
1.42,-0.034034,-0.004363,0.002618
1.44,-0.027925,0,-0.006981
1.46,-0.022689,0.004363,-0.010472
1.48,-0.009599,0,-0.001745
1.5,-0.013963,-0.002618,0.003491
1.52,-0.020944,-0.003491,0
1.54,-0.027053,0.002618,0.001745
1.56,-0.022689,-0.000873,-0.004363
1.58,-0.011345,-0.005236,-0.006981
1.6,-0.003491,0,-0.004363
1.62,0.002618,-0.003491,-0.003491
1.64,-0.011345,-0.006981,-0.005236
1.66,-0.031416,-0.006109,-0.003491
1.68,-0.038397,-0.006981,0.000873
1.7,-0.034907,-0.005236,0.004363
1.72,-0.020071,0.004363,-0.000873
1.74,-0.012217,0.002618,-0.002618
1.76,-0.007854,-0.001745,-0.005236
1.78,-0.008727,-0.002618,0
1.8,-0.027925,0.000873,0.002618
1.82,-0.029671,-0.001745,-0.004363
1.84,-0.027925,-0.002618,-0.009599
1.86,-0.025307,-0.006981,-0.001745
1.88,-0.017453,-0.006109,0.006109
1.9,-0.012217,0.000873,0
1.92,-0.014835,-0.002618,-0.009599
1.94,-0.019199,-0.003491,-0.003491
1.96,-0.020071,-0.004363,0.002618
1.98,-0.02618,-0.002618,0.001745
2,-0.019199,-0.002618,-0.001745
2.02,-0.009599,0,-0.006109
2.04,-0.014835,-0.006109,-0.009599
2.06,-0.017453,0.001745,-0.006981
2.08,-0.020944,-0.000873,-0.002618
2.1,-0.025307,-0.003491,-0.003491
2.12,-0.02618,-0.004363,-0.006109
2.14,-0.02618,-0.000873,-0.005236
2.16,-0.022689,-0.004363,0.002618
2.18,-0.01309,-0.001745,0
2.2,-0.013963,-0.005236,-0.004363
2.22,-0.013963,-0.004363,-0.011345
2.24,-0.021817,-0.000873,0.003491
2.26,-0.022689,-0.004363,-0.001745
2.28,-0.02618,-0.005236,-0.004363
2.3,-0.020944,-0.002618,-0.002618
2.32,-0.022689,-0.002618,-0.002618
2.34,-0.019199,-0.001745,0.003491
2.36,-0.011345,-0.004363,-0.002618
2.38,-0.013963,0.001745,-0.003491
2.4,-0.020944,0.002618,-0.003491
2.42,-0.018326,-0.007854,0
2.44,-0.027053,-0.004363,-0.000873
2.46,-0.027053,-0.005236,-0.007854
2.48,-0.016581,-0.001745,0
2.5,-0.011345,0.001745,-0.001745
2.52,-0.004363,-0.001745,0.000873
2.54,-0.008727,-0.000873,0
2.56,-0.020944,-0.002618,-0.003491
2.58,-0.023562,0.000873,0.001745
2.6,-0.022689,0.003491,0.001745
2.62,-0.032289,-0.005236,0.000873
2.64,-0.023562,0,0.001745
2.66,-0.018326,0.000873,-0.004363
2.68,-0.014835,-0.001745,-0.003491
2.7,-0.024435,0.000873,0.003491
2.72,-0.022689,0,0.003491
2.74,-0.024435,-0.003491,-0.001745
2.76,-0.020071,-0.003491,-0.001745
2.78,-0.007854,0.001745,-0.005236
2.8,-0.006981,0,-0.006109
2.82,-0.010472,-0.004363,0.001745
2.84,-0.022689,-0.008727,-0.003491
2.86,-0.034907,-0.001745,-0.006981
2.88,-0.034907,-0.001745,-0.003491
2.9,-0.033161,0.000873,0.005236
2.92,-0.018326,-0.000873,0
2.94,-0.006109,-0.008727,-0.007854
2.96,-0.005236,-0.003491,0
2.98,-0.008727,-0.006981,0.003491
3,-0.018326,-0.002618,-0.001745
3.02,-0.032289,-0.005236,-0.003491
3.04,-0.040143,0,0.000873
3.06,-0.028798,0,0.001745
3.08,-0.018326,0.000873,-0.002618
3.1,-0.01309,0.003491,0
3.12,-0.014835,-0.005236,0.000873
3.14,-0.025307,-0.004363,0.000873
3.16,-0.035779,-0.000873,-0.000873
3.18,-0.025307,0.002618,-0.000873
3.2,-0.016581,-0.004363,0.000873
3.22,-0.007854,-0.002618,0.004363
3.24,-0.005236,-0.001745,-0.011345
3.26,-0.013963,-0.000873,-0.002618
3.28,-0.023562,-0.006109,-0.002618
3.3,-0.030543,0.000873,0.003491
3.32,-0.034907,0,0
3.34,-0.020071,-0.001745,0.000873
3.36,-0.011345,-0.003491,-0.003491
3.38,-0.01309,-0.004363,-0.003491
3.4,-0.014835,0.004363,-0.000873
3.42,-0.023562,0.003491,-0.004363
3.44,-0.030543,-0.000873,-0.005236
3.46,-0.02618,0.001745,-0.002618
3.48,-0.021817,-0.001745,0.004363
3.5,-0.010472,-0.001745,-0.000873
3.52,-0.010472,0.000873,-0.001745
3.54,-0.010472,-0.006109,-0.003491
3.56,-0.023562,-0.010472,-0.003491
3.58,-0.022689,-0.002618,0.002618
3.6,-0.021817,-0.008727,0.006981
3.62,-0.020071,-0.003491,0
3.64,-0.006109,0.000873,-0.006981
3.66,-0.008727,0.001745,-0.006981
3.68,-0.027053,-0.001745,0.008727
3.7,-0.034907,-0.005236,0.003491
3.72,-0.040143,-0.004363,-0.001745
3.74,-0.035779,-0.002618,-0.005236
3.76,-0.019199,0,0.002618
3.78,-0.010472,-0.002618,0.000873
3.8,-0.005236,-0.006981,-0.004363
3.82,-0.015708,0,-0.008727
3.84,-0.020944,0,-0.003491
3.86,-0.031416,0,0.006981
3.88,-0.033161,-0.001745,0.009599
3.9,-0.027925,0,-0.005236
3.92,-0.020071,0,-0.007854
3.94,-0.007854,0.001745,-0.002618
3.96,-0.009599,-0.003491,0.002618
3.98,-0.016581,0.000873,0.001745
4,-0.02618,-0.000873,-0.000873
4.02,-0.030543,-0.006109,-0.005236
4.04,-0.030543,-0.004363,0.006981
4.06,-0.013963,-0.002618,0.002618
4.08,-0.000873,-0.000873,-0.003491
4.1,0.002618,-0.003491,-0.007854
4.12,-0.002618,-0.001745,-0.001745
4.14,-0.019199,-0.002618,0.000873
4.16,-0.02618,0.001745,0.004363
4.18,-0.031416,0.000873,0.006109
4.2,-0.046251,-0.002618,-0.005236
4.22,-0.040143,-0.003491,-0.002618
4.24,-0.027925,0.000873,0.001745
4.26,-0.015708,0,0.007854
4.28,-0.003491,0.001745,-0.002618
4.3,-0.001745,-0.004363,-0.010472
4.32,-0.011345,-0.003491,-0.004363
4.34,-0.029671,-0.003491,0.006109
4.36,-0.035779,-0.000873,0.011345
4.38,-0.029671,0.000873,-0.003491
4.4,-0.016581,0.004363,-0.009599
4.42,0.000873,-0.007854,-0.005236
4.44,0.011345,-0.003491,0.002618
4.46,-0.006109,-0.003491,0.002618
4.48,-0.028798,-0.005236,-0.005236
4.5,-0.047124,0.003491,-0.003491
4.52,-0.041888,0.004363,0.005236
4.54,-0.025307,0,0.008727
4.56,-0.010472,-0.000873,-0.003491
4.58,0.000873,0.001745,-0.012217
4.6,0.002618,0.004363,-0.009599
4.62,-0.015708,-0.001745,0.003491
4.64,-0.030543,-0.001745,0.006109
4.66,-0.03927,-0.000873,0.005236
4.68,-0.037525,-0.006109,-0.001745
4.7,-0.017453,-0.000873,-0.008727
4.72,-0.001745,-0.002618,-0.008727
4.74,-0.006109,0.000873,0.000873
4.76,-0.024435,-0.003491,-0.000873
4.78,-0.041888,-0.000873,-0.000873
4.8,-0.041888,-0.002618,0.000873
4.82,-0.023562,0.004363,-0.000873
4.84,-0.002618,0.006981,0.003491
4.86,0.002618,0.000873,-0.002618
4.88,-0.012217,-0.001745,-0.004363
4.9,-0.027053,-0.000873,-0.001745
4.92,-0.038397,0.003491,0.007854
4.94,-0.030543,0.001745,-0.001745
4.96,-0.020944,-0.004363,-0.004363
4.98,-0.010472,0,-0.000873
5,-0.004363,-0.001745,0.004363
5.02,-0.007854,-0.004363,-0.004363
5.04,-0.027925,-0.002618,-0.004363
5.06,-0.040143,-0.001745,-0.001745
5.08,-0.037525,0,0.003491
5.1,-0.018326,-0.003491,0.002618
5.12,0.000873,-0.002618,-0.006109
5.14,0.012217,-0.005236,-0.003491
5.16,0.004363,-0.001745,-0.006981
5.18,-0.020071,0.002618,0.003491
5.2,-0.041015,0.001745,0.000873
5.22,-0.051487,0.002618,0.004363
5.24,-0.045379,-0.002618,-0.002618
5.26,-0.029671,0.000873,-0.003491
5.28,-0.012217,0.002618,0.001745
5.3,0.004363,-0.004363,-0.001745
5.32,0.003491,-0.001745,-0.005236
5.34,-0.015708,-0.004363,-0.008727
5.36,-0.041888,-0.000873,-0.002618
5.38,-0.064577,0,0.011345
5.4,-0.061959,0.000873,0.008727
5.42,-0.025307,0.001745,-0.004363
5.44,0.018326,0.000873,-0.012217
5.46,0.027053,-0.002618,-0.012217
5.48,0.01309,-0.008727,0.002618
5.5,-0.014835,-0.009599,0.006109
5.52,-0.043633,0.000873,0.001745
5.54,-0.05236,-0.003491,-0.002618
5.56,-0.028798,-0.006981,-0.001745
5.58,0.006981,-0.000873,-0.002618
5.6,0.011345,-0.004363,-0.005236
5.62,-0.011345,-0.002618,-0.000873
5.64,-0.037525,0.001745,0.001745
5.66,-0.054978,-0.000873,0.009599
5.68,-0.042761,-0.007854,0.010472
5.7,-0.023562,-0.007854,0
5.72,-0.006109,0.000873,-0.005236
5.74,0.016581,0.005236,-0.007854
5.76,0.014835,0.001745,-0.007854
5.78,-0.018326,-0.001745,-0.004363
5.8,-0.05236,-0.001745,0.004363
5.82,-0.060214,-0.002618,0.009599
5.84,-0.047997,-0.000873,0.012217
5.86,-0.011345,-0.000873,-0.001745
5.88,0.024435,0.001745,-0.009599
5.9,0.027053,0.004363,-0.013963
5.92,0.009599,0.003491,-0.007854
5.94,-0.02618,-0.002618,0.006109
5.96,-0.060214,0.001745,0.006109
5.98,-0.06545,-0.002618,0.000873
6,-0.047124,0.001745,-0.002618
6.02,-0.005236,-0.003491,-0.002618
6.04,0.020944,-0.003491,-0.001745
6.06,0.012217,-0.004363,-0.000873
6.08,-0.005236,-0.004363,-0.005236
6.1,-0.027925,-0.006109,-0.002618
6.12,-0.046251,-0.006109,0.007854
6.14,-0.041888,-0.000873,0.006981
6.16,-0.034907,0.001745,0.006981
6.18,-0.024435,0,-0.005236
6.2,0.007854,0,-0.010472
6.22,0.011345,-0.002618,-0.008727
6.24,0.000873,0.000873,0.000873
6.26,-0.02618,0.000873,0.005236
6.28,-0.05236,-0.006109,-0.005236
6.3,-0.047997,-0.003491,0.000873
6.32,-0.034907,-0.000873,0.010472
6.34,-0.020944,0.001745,0.006981
6.36,-0.001745,-0.001745,0
6.38,0,0,-0.010472
6.4,-0.01309,-0.000873,-0.006981
6.42,-0.029671,0.005236,-0.004363
6.44,-0.03927,-0.003491,0.003491
6.46,-0.037525,-0.007854,-0.001745
6.48,-0.015708,-0.003491,-0.002618
6.5,0.001745,-0.000873,-0.000873
6.52,0.005236,-0.004363,-0.003491
6.54,-0.009599,-0.012217,-0.001745
6.56,-0.038397,-0.006981,0.001745
6.58,-0.041015,-0.002618,0.005236
6.6,-0.036652,-0.000873,0.008727
6.62,-0.014835,0.000873,-0.002618
6.64,-0.002618,-0.002618,-0.018326
6.66,0.001745,0,-0.014835
6.68,-0.008727,0,0
6.7,-0.031416,-0.000873,0.013963
6.72,-0.050615,-0.003491,0.011345
6.74,-0.043633,-0.006981,-0.001745
6.76,-0.021817,-0.001745,-0.000873
6.78,0.007854,-0.005236,0.001745
6.8,0.013963,-0.003491,0.003491
6.82,0.000873,-0.001745,-0.000873
6.84,-0.030543,-0.003491,-0.002618
6.86,-0.050615,0.000873,0.001745
6.88,-0.048869,-0.004363,0.007854
6.9,-0.027925,0.000873,0.002618
6.92,-0.005236,-0.000873,-0.009599
6.94,0.006109,-0.006109,-0.01309
6.96,0.006109,-0.002618,-0.003491
6.98,-0.01309,-0.003491,0.004363
7,-0.034907,-0.000873,0.002618
7.02,-0.056723,-0.002618,0.001745
7.04,-0.041888,-0.004363,0.006981
7.06,-0.019199,0,0.006109
7.08,0.000873,-0.007854,-0.001745
7.1,0.003491,-0.005236,-0.007854
7.12,-0.007854,-0.001745,-0.006109
7.14,-0.027053,-0.003491,0.003491
7.16,-0.045379,0.002618,0.006981
7.18,-0.043633,0.003491,0.001745
7.2,-0.021817,0.000873,-0.004363
7.22,-0.000873,0,-0.008727
7.24,0.008727,0,-0.000873
7.26,-0.009599,-0.000873,-0.001745
7.28,-0.029671,-0.000873,-0.006109
7.3,-0.049742,-0.006981,-0.003491
7.32,-0.042761,0.001745,0.006109
7.34,-0.021817,0.000873,0
7.36,-0.009599,0,0.000873
7.38,0.001745,0.004363,-0.011345
7.4,-0.002618,0.002618,-0.004363
7.42,-0.015708,-0.000873,0.004363
7.44,-0.037525,-0.000873,0.007854
7.46,-0.044506,-0.002618,0.005236
7.48,-0.041015,-0.002618,0.000873
7.5,-0.025307,-0.003491,0
7.52,-0.002618,-0.000873,-0.000873
7.54,0.001745,-0.001745,-0.001745
7.56,0.001745,0,-0.002618
7.58,-0.015708,-0.000873,-0.003491
7.6,-0.028798,-0.004363,-0.000873
7.62,-0.025307,-0.000873,-0.000873
7.64,-0.023562,-0.000873,0.004363
7.66,-0.014835,-0.001745,0.000873
7.68,-0.013963,0.003491,-0.000873
7.7,-0.017453,-0.002618,0.002618
7.72,-0.020071,-0.002618,0.006981
7.74,-0.02618,-0.000873,0.003491
7.76,-0.034034,0.000873,0.005236
7.78,-0.032289,0.000873,-0.000873
7.8,-0.018326,0.000873,-0.000873
7.82,-0.01309,-0.002618,-0.008727
7.84,-0.007854,-0.000873,-0.003491
7.86,-0.011345,0.001745,-0.006109
7.88,-0.020944,-0.001745,-0.005236
7.9,-0.027053,-0.000873,0.003491
7.92,-0.029671,0,0.002618
7.94,-0.02618,-0.004363,0.000873
7.96,-0.022689,0.001745,0
7.98,-0.01309,-0.004363,-0.002618
8,-0.020944,-0.004363,-0.005236
8.02,-0.024435,-0.003491,-0.002618
8.04,-0.015708,0,-0.003491
8.06,-0.008727,0.000873,-0.006981
8.08,-0.014835,0.001745,-0.001745
8.1,-0.020071,0.001745,0.003491
8.12,-0.02618,-0.004363,0.003491
8.14,-0.025307,-0.003491,0.005236
8.16,-0.031416,-0.003491,-0.007854
8.18,-0.02618,-0.005236,-0.003491
8.2,-0.016581,-0.001745,0.000873
8.22,-0.011345,0.005236,-0.002618
8.24,-0.010472,0.000873,-0.002618
8.26,-0.01309,0.002618,0.001745
8.28,-0.022689,0.000873,0.002618
8.3,-0.025307,0.001745,0.000873
8.32,-0.027053,-0.002618,0.000873
8.34,-0.029671,0.003491,-0.001745
8.36,-0.029671,-0.001745,-0.003491
8.38,-0.022689,0.001745,-0.002618
8.4,-0.017453,-0.001745,-0.002618
8.42,-0.025307,-0.003491,0
8.44,-0.022689,-0.002618,-0.002618
8.46,-0.027925,-0.006109,0
8.48,-0.031416,-0.006109,0.005236
8.5,-0.019199,-0.000873,0.003491
8.52,-0.014835,-0.004363,-0.000873
8.54,-0.006981,-0.001745,0.001745
8.56,-0.013963,-0.002618,0.002618
8.58,-0.020944,0,-0.000873
8.6,-0.019199,0,0.005236
8.62,-0.018326,-0.001745,0.005236
8.64,-0.020071,-0.001745,-0.001745
8.66,-0.014835,0.002618,-0.001745
8.68,-0.019199,-0.004363,0
8.7,-0.021817,-0.005236,0
8.72,-0.024435,-0.004363,0
8.74,-0.019199,-0.002618,0
8.76,-0.016581,0,0.003491
8.78,-0.013963,0.000873,-0.000873
8.8,-0.012217,-0.003491,-0.003491
8.82,-0.017453,0.000873,0.004363
8.84,-0.020944,0.002618,0.003491
8.86,-0.022689,0.000873,0.005236
8.88,-0.022689,-0.000873,-0.000873
8.9,-0.016581,-0.000873,-0.005236
8.92,-0.014835,0,-0.002618
8.94,-0.002618,0,-0.006109
8.96,-0.013963,0,-0.001745
8.98,-0.025307,-0.001745,0.001745
9,-0.031416,-0.006981,-0.001745
9.02,-0.029671,0,-0.002618
9.04,-0.023562,0.004363,-0.001745
9.06,-0.018326,-0.002618,-0.000873
9.08,-0.010472,-0.004363,0.001745
9.1,-0.017453,-0.003491,0.000873
9.12,-0.020944,0.002618,0.006109
9.14,-0.029671,-0.002618,0.004363
9.16,-0.029671,0.002618,0.002618
9.18,-0.031416,-0.004363,0
9.2,-0.024435,-0.004363,0.000873
9.22,-0.010472,-0.002618,0
9.24,-0.011345,-0.006109,-0.005236
9.26,-0.027053,-0.003491,-0.001745
9.28,-0.030543,-0.006109,0.001745
9.3,-0.031416,-0.002618,0.001745
9.32,-0.032289,0.002618,-0.000873
9.34,-0.018326,0.002618,0.002618
9.36,-0.009599,0,-0.004363
9.38,-0.006109,0.000873,-0.001745
9.4,-0.009599,0.001745,-0.007854
9.42,-0.024435,-0.003491,-0.004363
9.44,-0.029671,0.002618,0.004363
9.46,-0.033161,0,0.006109
9.48,-0.024435,0,0.001745
9.5,-0.019199,-0.005236,-0.000873
9.52,-0.018326,-0.002618,-0.008727
9.54,-0.013963,0.001745,-0.001745
9.56,-0.024435,0.000873,0.002618
9.58,-0.032289,-0.002618,0
9.6,-0.035779,-0.000873,0.006981
9.62,-0.027925,-0.001745,0.003491
9.64,-0.012217,-0.006109,-0.001745
9.66,-0.012217,-0.006981,-0.002618
9.68,-0.01309,-0.008727,-0.006981
9.7,-0.018326,-0.000873,-0.005236
9.72,-0.029671,-0.001745,0.005236
9.74,-0.035779,-0.003491,0.002618
9.76,-0.032289,-0.003491,0
9.78,-0.013963,-0.005236,0.000873
9.8,-0.002618,-0.002618,-0.007854
9.82,-0.003491,0.003491,-0.006109
9.84,-0.010472,0.002618,-0.001745
9.86,-0.036652,0.000873,0.000873
9.88,-0.03927,-0.001745,0.005236
9.9,-0.035779,-0.001745,0.006109
9.92,-0.024435,-0.001745,0.002618
9.94,-0.019199,-0.000873,-0.004363
9.96,-0.004363,0.001745,-0.002618
9.98,-0.002618,-0.001745,-0.001745
10,-0.014835,-0.001745,-0.001745
10.02,-0.025307,-0.002618,-0.004363
10.04,-0.02618,-0.000873,-0.007854
10.06,-0.023562,0.004363,-0.003491
10.08,-0.025307,0.002618,-0.002618
10.1,-0.017453,-0.000873,-0.004363
10.12,-0.007854,-0.003491,0.001745
10.14,-0.003491,-0.003491,-0.003491
10.16,-0.019199,-0.001745,-0.000873
10.18,-0.034907,-0.003491,0.003491
10.2,-0.037525,0,0.006981
10.22,-0.028798,0.002618,0.006109
10.24,-0.014835,-0.001745,-0.009599
10.26,-0.004363,-0.001745,-0.014835
10.28,-0.000873,0,-0.004363
10.3,-0.006109,0.001745,-0.002618
10.32,-0.018326,-0.006109,0.002618
10.34,-0.035779,-0.001745,0.003491
10.36,-0.036652,0.001745,0.001745
10.38,-0.034907,0,-0.000873
10.4,-0.019199,0.000873,0.002618
10.42,-0.012217,0.000873,-0.001745
10.44,-0.010472,0.000873,-0.008727
10.46,-0.008727,-0.004363,-0.002618
10.48,-0.020944,0,-0.000873
10.5,-0.027053,0.000873,0.001745
10.52,-0.029671,-0.003491,-0.002618
10.54,-0.028798,-0.006109,-0.003491
10.56,-0.019199,-0.001745,0.003491
10.58,-0.012217,0,0.002618
10.6,-0.009599,0.004363,0
10.62,-0.018326,-0.000873,-0.005236
10.64,-0.029671,-0.006109,0.001745
10.66,-0.034907,-0.000873,0.000873
10.68,-0.02618,-0.002618,0.000873
10.7,-0.014835,0.001745,0
10.72,-0.004363,-0.002618,-0.007854
10.74,-0.006981,-0.007854,-0.003491
10.76,-0.015708,-0.006109,0.007854
10.78,-0.034907,-0.004363,-0.005236
10.8,-0.038397,-0.000873,0.003491
10.82,-0.034034,-0.001745,0.000873
10.84,-0.017453,0.003491,-0.000873
10.86,-0.009599,0.004363,-0.002618
10.88,-0.008727,-0.002618,-0.006981
10.9,-0.022689,-0.006109,-0.000873
10.92,-0.033161,-0.003491,0.005236
10.94,-0.035779,-0.000873,0.006109
10.96,-0.035779,-0.003491,-0.000873
10.98,-0.028798,-0.006109,0.004363
11,-0.009599,-0.004363,-0.001745
11.02,-0.006109,-0.001745,-0.005236
11.04,-0.009599,-0.001745,0.000873
11.06,-0.024435,-0.003491,-0.000873
11.08,-0.034034,0,0.003491
11.1,-0.027925,-0.002618,0.006109
11.12,-0.015708,0,0.000873
11.14,-0.003491,0.000873,-0.001745
11.16,-0.000873,0.002618,0
11.18,-0.009599,-0.001745,-0.002618
11.2,-0.028798,0.002618,-0.006109
11.22,-0.03927,-0.005236,0.003491
11.24,-0.040143,-0.003491,-0.001745
11.26,-0.025307,-0.005236,0.002618
11.28,-0.017453,0.000873,0.001745
11.3,-0.006981,0.000873,-0.002618
11.32,-0.009599,-0.002618,-0.000873
11.34,-0.012217,-0.003491,-0.002618
11.36,-0.030543,0,-0.000873
11.38,-0.034907,-0.003491,0
11.4,-0.029671,0.002618,0.002618
11.42,-0.020944,-0.000873,-0.003491
11.44,-0.007854,0.001745,-0.008727
11.46,-0.001745,-0.001745,-0.005236
11.48,-0.013963,-0.001745,-0.003491
11.5,-0.027053,-0.003491,-0.001745
11.52,-0.034907,-0.000873,-0.002618
11.54,-0.031416,-0.002618,-0.003491
11.56,-0.023562,0,-0.000873
11.58,-0.005236,0.000873,-0.003491
11.6,-0.002618,0.003491,-0.006109
11.62,-0.003491,0.000873,-0.007854
11.64,-0.020071,0.000873,-0.003491
11.66,-0.031416,-0.006981,0.000873
11.68,-0.036652,-0.002618,0.006109
11.7,-0.033161,-0.007854,0.002618
11.72,-0.012217,-0.003491,-0.005236
11.74,-0.001745,-0.004363,-0.005236
11.76,-0.007854,-0.001745,-0.000873
11.78,-0.017453,0.002618,0.001745
11.8,-0.027925,0.002618,-0.000873
11.82,-0.032289,0.000873,-0.004363
11.84,-0.02618,0.002618,-0.002618
11.86,-0.014835,-0.001745,-0.004363
11.88,-0.006981,0,0.000873
11.9,-0.008727,-0.003491,-0.001745
11.92,-0.010472,-0.002618,-0.000873
11.94,-0.02618,0.001745,0
11.96,-0.034034,0,0.000873
11.98,-0.024435,-0.002618,0.002618
12,-0.013963,-0.005236,0
12.02,-0.011345,0.002618,-0.001745
12.04,-0.019199,-0.005236,-0.002618
12.06,-0.017453,-0.001745,-0.000873
12.08,-0.021817,-0.005236,-0.002618
12.1,-0.027925,-0.000873,0
12.12,-0.02618,0.000873,0.000873
12.14,-0.015708,-0.004363,0.000873
12.16,-0.015708,-0.004363,-0.004363
12.18,-0.012217,0.001745,-0.001745
12.2,-0.014835,-0.003491,-0.000873
12.22,-0.022689,0,0
12.24,-0.027925,-0.004363,-0.002618
12.26,-0.027053,-0.003491,0.000873
12.28,-0.017453,-0.002618,-0.003491
12.3,-0.016581,0,-0.001745
12.32,-0.01309,-0.000873,-0.006109
12.34,-0.018326,-0.004363,-0.013963
12.36,-0.020944,-0.004363,-0.000873
12.38,-0.025307,-0.008727,-0.001745
12.4,-0.027053,-0.006981,0.000873
12.42,-0.020071,0,-0.000873
12.44,-0.014835,0.001745,0.000873
12.46,-0.009599,0,0.001745
12.48,-0.013963,-0.000873,0.002618
12.5,-0.019199,0,-0.002618
12.52,-0.015708,-0.000873,-0.003491
12.54,-0.024435,-0.006981,-0.001745
12.56,-0.021817,-0.008727,0.003491
12.58,-0.018326,-0.006109,0
12.6,-0.012217,-0.001745,-0.002618
12.62,-0.014835,-0.002618,0.000873
12.64,-0.020944,-0.001745,0.004363
12.66,-0.029671,-0.002618,-0.002618
12.68,-0.027925,0.000873,-0.004363
12.7,-0.02618,0.002618,-0.006981
12.72,-0.021817,0.000873,-0.000873
12.74,-0.027053,-0.003491,-0.001745
12.76,-0.022689,0.002618,-0.002618
12.78,-0.025307,-0.002618,-0.006981
12.8,-0.023562,-0.003491,-0.006109
12.82,-0.017453,0.000873,-0.001745
12.84,-0.014835,-0.000873,0.003491
12.86,-0.010472,-0.006981,0
12.88,-0.012217,0.000873,-0.004363
12.9,-0.017453,-0.000873,-0.002618
12.92,-0.021817,-0.001745,0.004363
12.94,-0.028798,-0.002618,-0.001745
12.96,-0.022689,-0.003491,0.003491
12.98,-0.014835,-0.000873,0
13,-0.01309,-0.003491,0.001745
13.02,-0.012217,-0.003491,-0.000873
13.04,-0.020944,0.000873,-0.003491
13.06,-0.021817,0.002618,-0.003491
13.08,-0.027053,-0.000873,-0.000873
13.1,-0.027053,0.000873,0.001745
13.12,-0.019199,0.004363,-0.000873
13.14,-0.013963,0,0.003491
13.16,-0.017453,0,0.000873
13.18,-0.020944,-0.000873,0.003491
13.2,-0.021817,-0.004363,0.004363
13.22,-0.02618,-0.005236,-0.000873
13.24,-0.023562,0.000873,-0.001745
13.26,-0.019199,-0.004363,0.000873
13.28,-0.015708,-0.001745,-0.003491
13.3,-0.020071,-0.006109,-0.001745
13.32,-0.017453,-0.002618,-0.001745
13.34,-0.018326,0.001745,0.000873
13.36,-0.020944,-0.003491,-0.001745
13.38,-0.018326,-0.002618,0.002618
13.4,-0.015708,-0.002618,0
13.42,-0.019199,-0.001745,0.003491
13.44,-0.019199,-0.003491,0.004363
13.46,-0.021817,-0.001745,-0.000873
13.48,-0.02618,-0.007854,0
13.5,-0.020071,-0.006981,0.000873
13.52,-0.013963,-0.004363,0.001745
13.54,-0.009599,-0.004363,0.003491
13.56,-0.015708,-0.005236,-0.000873
13.58,-0.019199,-0.005236,0
13.6,-0.024435,0,-0.000873
13.62,-0.025307,-0.004363,0.001745
13.64,-0.020944,0,-0.001745
13.66,-0.015708,-0.000873,-0.001745
13.68,-0.013963,0.000873,0.000873
13.7,-0.010472,0,-0.003491
13.72,-0.014835,0.000873,-0.002618
13.74,-0.022689,-0.005236,0.003491
13.76,-0.027053,-0.005236,-0.000873
13.78,-0.025307,-0.003491,0.000873
13.8,-0.020071,-0.004363,-0.002618
13.82,-0.012217,-0.006981,0
13.84,-0.006109,-0.002618,-0.004363
13.86,-0.014835,-0.004363,-0.006981
13.88,-0.027925,-0.005236,-0.004363
13.9,-0.041015,-0.000873,-0.000873
13.92,-0.034034,-0.002618,0.000873
13.94,-0.020944,-0.002618,-0.004363
13.96,-0.01309,0.001745,-0.006109
13.98,-0.006981,0.002618,0.000873
14,-0.019199,-0.005236,0.002618
14.02,-0.027053,0.002618,0
14.04,-0.041015,0.000873,0.000873
14.06,-0.028798,-0.006981,-0.000873
14.08,-0.014835,-0.003491,-0.005236
14.1,-0.002618,-0.001745,-0.008727
14.12,-0.000873,0.000873,-0.005236
14.14,-0.015708,0,-0.001745
14.16,-0.037525,-0.001745,0.001745
14.18,-0.044506,-0.000873,-0.001745
14.2,-0.044506,0.003491,0.000873
14.22,-0.025307,-0.001745,0.002618
14.24,-0.001745,-0.006109,-0.006109
14.26,0.001745,-0.004363,-0.004363
14.28,-0.009599,-0.000873,-0.004363
14.3,-0.027925,-0.002618,0.003491
14.32,-0.046251,-0.004363,0.005236
14.34,-0.041015,-0.005236,0.005236
14.36,-0.025307,-0.000873,-0.000873
14.38,-0.003491,-0.006109,-0.003491
14.4,0.010472,-0.001745,0
14.42,-0.002618,-0.004363,-0.001745
14.44,-0.027053,-0.001745,0.002618
14.46,-0.036652,0,0.009599
14.48,-0.034907,0.004363,0.011345
14.5,-0.015708,0.003491,0
14.52,0.004363,0,-0.006109
14.54,0.002618,-0.001745,-0.002618
14.56,-0.011345,0.003491,-0.002618
14.58,-0.037525,0.002618,0.006981
14.6,-0.047997,0,0.007854
