time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
393.34,2.679811,-0.228764,-7.549223,0.001745,0.114319,0.119555
393.36,2.189601,-0.032681,-9.640783,0.02618,0.154462,0.124791
393.38,2.418366,-1.372586,-9.019851,0.09512,0.131772,0.137881
393.4,2.973936,0.196084,-9.804186,0.179769,0.13439,0.128282
393.42,2.745172,-0.359487,-12.843484,0.253945,0.178024,0.141372
393.44,3.071978,-2.549088,-13.823902,0.22602,0.164934,0.164061
393.46,3.562188,-0.882377,-12.810803,0.153589,0.156207,0.14399
393.48,2.712492,-1.535989,-14.804321,0.071558,0.159698,0.156207
393.5,2.875895,-2.385685,-14.673598,0.050615,0.129154,0.187623
393.52,3.496826,0.915057,-12.778122,0.054105,0.1309,0.187623
393.54,2.385685,-1.470628,-13.039567,0.029671,0.149226,0.197222
393.56,2.810533,-2.61445,-11.928427,-0.009599,0.102102,0.210312
393.58,3.202701,-0.359487,-11.307494,0.006981,0.097738,0.235619
393.6,2.385685,-0.718974,-12.778122,0.031416,0.129154,0.260054
393.62,1.862795,-1.993518,-11.307494,0.116937,0.082903,0.276635
393.64,2.483727,-0.588251,-8.202836,0.203331,0.07854,0.310669
393.66,1.56867,-0.294126,-11.046049,0.238237,0.127409,0.315905
393.68,2.287643,-1.993518,-6.634166,0.301942,0.10472,0.332485
393.7,1.993518,-0.457529,-5.392303,0.350811,0.098611,0.35692
393.72,1.503309,-0.392167,-8.823768,0.354302,0.15708,0.379609
393.74,2.418366,-1.634031,-6.86293,0.346448,0.153589,0.375246
393.76,2.61445,-0.653612,-6.86293,0.326377,0.153589,0.391826
393.78,1.60135,-0.294126,-10.849966,0.296706,0.215548,0.414516
393.8,2.483727,-1.339905,-6.405402,0.287107,0.190241,0.406662
393.82,2.189601,-0.065361,-5.032815,0.276635,0.176278,0.410152
393.84,2.026198,0.261445,-7.810668,0.280125,0.214676,0.416261
393.86,2.156921,-1.241864,-4.934773,0.282743,0.178896,0.427606
393.88,1.960837,-0.980419,-5.065496,0.251327,0.184132,0.442441
393.9,1.60135,0.065361,-8.725725,0.204204,0.225147,0.441568
393.92,2.385685,-1.07846,-6.699527,0.146608,0.211185,0.431969
393.94,2.712492,-0.457529,-7.026333,0.13439,0.212058,0.450295
393.96,1.797434,-1.143822,-11.568939,0.11781,0.264417,0.451168
393.98,3.039298,-1.60135,-10.948008,0.072431,0.218166,0.458149
394,3.17002,0.065361,-11.176772,0.047997,0.238237,0.447677
394.02,2.843214,-0.392167,-15.261849,0.025307,0.271399,0.439823
394.04,3.202701,-1.535989,-13.725861,0.006981,0.225147,0.467748
394.06,3.529507,-0.098042,-12.451316,-0.002618,0.210312,0.440696
394.08,2.777853,0,-14.019986,-0.02618,0.204204,0.445932
394.1,2.941256,-1.666712,-11.60162,-0.040143,0.164061,0.46164
394.12,3.366104,0.098042,-9.869547,-0.035779,0.171915,0.43546
394.14,2.09156,0.490209,-11.863065,-0.032289,0.191986,0.439823
394.16,2.385685,-1.666712,-9.183254,-0.008727,0.152716,0.453786
394.18,3.13734,0.065361,-9.019851,0.010472,0.17017,0.433714
394.2,2.385685,0.555571,-11.307494,0.01309,0.187623,0.423242
394.22,2.418366,-1.143822,-9.248615,0.069813,0.185878,0.434587
394.24,3.006617,0.326806,-9.575421,0.088139,0.193732,0.411898
394.26,2.254963,-0.424848,-10.686563,0.11781,0.227765,0.406662
394.28,2.320324,-1.274544,-9.738825,0.138754,0.205076,0.421497
394.3,2.941256,0.980419,-9.575421,0.146608,0.202458,0.394444
394.32,2.353005,-0.392167,-9.804186,0.142244,0.230383,0.374373
394.34,2.287643,-1.04578,-9.412019,0.120428,0.214676,0.388336
394.36,2.810533,0.588251,-10.686563,0.112574,0.244346,0.369137
394.38,2.353005,0.457529,-10.52316,0.093375,0.267035,0.35692
394.4,2.156921,-1.634031,-10.03295,0.093375,0.260054,0.359538
394.42,2.941256,0.555571,-11.961107,0.047997,0.27838,0.329867
394.44,2.61445,0.294126,-11.307494,0.005236,0.276635,0.308051
394.46,2.679811,-1.307225,-12.189871,-0.049742,0.271399,0.334231
394.48,3.398784,0.620932,-14.346792,-0.009599,0.286234,0.314159
394.5,3.039298,-0.620932,-12.810803,0.006109,0.290597,0.322886
394.52,2.516408,-1.241864,-13.17029,0.020071,0.256563,0.352556
394.54,3.202701,0.52289,-15.163808,0.041888,0.294088,0.335103
394.56,3.202701,-0.784335,-11.60162,0.023562,0.261799,0.336849
394.58,2.679811,-1.470628,-11.176772,0.016581,0.243473,0.35692
394.6,3.104659,0.490209,-12.451316,-0.000873,0.256563,0.333358
394.62,2.451046,-0.228764,-9.706144,0.015708,0.229511,0.342085
394.64,2.156921,-1.60135,-8.725725,0.022689,0.210312,0.37001
394.66,2.908575,0.032681,-10.980688,0.017453,0.257436,0.341212
394.68,2.61445,-0.359487,-9.640783,-0.027925,0.247837,0.345575
394.7,2.712492,-0.588251,-9.150574,-0.059341,0.238237,0.361283
394.72,2.973936,0.457529,-11.993788,-0.101229,0.281871,0.338594
394.74,2.61445,-0.947738,-9.47738,-0.113446,0.258309,0.327249
394.76,2.61445,-0.424848,-9.183254,-0.08203,0.246091,0.346448
394.78,2.843214,0.294126,-11.209453,-0.009599,0.260054,0.351684
394.8,2.451046,-1.274544,-7.941391,0.040143,0.22602,0.366519
394.82,2.451046,-0.392167,-7.516542,-0.013963,0.230383,0.387463
394.84,2.581769,0.882377,-9.575421,-0.044506,0.280998,0.382227
394.86,2.353005,-0.490209,-6.372721,-0.004363,0.257436,0.383972
394.88,2.287643,-0.588251,-6.797569,-0.031416,0.253073,0.39619
394.9,2.61445,0.359487,-11.666982,-0.081158,0.335976,0.375246
394.92,2.875895,-0.882377,-10.980688,-0.086394,0.315905,0.376118
394.94,2.941256,-0.326806,-11.797704,-0.06545,0.313287,0.388336
394.96,3.13734,-0.359487,-16.274948,-0.022689,0.354302,0.394444
394.98,3.366104,-1.111141,-14.314112,0.064577,0.345575,0.404044
395,3.13734,0.392167,-12.15719,0.13439,0.301942,0.424115
395.02,2.941256,0.653612,-15.033085,0.138754,0.339467,0.42237
395.04,2.875895,-1.04578,-11.503578,0.151844,0.29147,0.432842
395.06,2.549088,0.359487,-8.693045,0.202458,0.275762,0.434587
395.08,2.64713,1.307225,-12.549358,0.217293,0.310669,0.427606
395.1,2.777853,-1.111141,-11.046049,0.250455,0.301069,0.424115
395.12,2.581769,-0.261445,-9.836866,0.270526,0.287979,0.423242
395.14,2.549088,0.457529,-12.549358,0.318523,0.335103,0.39968
395.16,2.516408,-1.241864,-9.869547,0.337721,0.29147,0.402298
395.18,2.843214,-0.196084,-9.346658,0.318523,0.287979,0.408407
395.2,2.581769,0.130722,-12.255233,0.316777,0.342957,0.382227
395.22,3.006617,-1.470628,-9.706144,0.303687,0.315032,0.379609
395.24,3.039298,0.915057,-10.196354,0.293215,0.311541,0.363901
395.26,2.61445,-0.228764,-12.320594,0.315905,0.352556,0.35692
395.28,2.875895,-1.437947,-10.163672,0.314159,0.329867,0.36041
395.3,3.006617,0.947738,-9.281296,0.286234,0.335103,0.352556
395.32,2.516408,0.261445,-12.320594,0.237365,0.391826,0.339467
395.34,3.17002,-1.437947,-9.771505,0.168424,0.365646,0.333358
395.36,3.13734,0.359487,-10.784605,0.123918,0.377864,0.308923
395.38,2.549088,-0.228764,-12.810803,0.122173,0.414516,0.318523
395.4,2.908575,-1.437947,-10.392437,0.122173,0.378736,0.334231
395.42,3.268062,0.098042,-10.359756,0.11781,0.376991,0.328995
395.44,2.418366,-0.261445,-12.549358,0.130027,0.405789,0.319395
395.46,2.777853,-1.07846,-10.130992,0.120428,0.371755,0.329867
395.48,3.300743,1.07846,-11.209453,0.14748,0.407534,0.319395
395.5,2.843214,-1.111141,-13.137609,0.145735,0.406662,0.326377
395.52,3.006617,-1.797434,-12.12451,0.129154,0.406662,0.348193
395.54,3.69291,0.849696,-12.810803,0.125664,0.397935,0.342085
395.56,2.810533,-0.849696,-13.039567,0.09512,0.420624,0.339467
395.58,2.875895,-1.862795,-12.745441,0.057596,0.395317,0.350811
395.6,3.594868,0.751654,-13.366374,0.072431,0.387463,0.337721
395.62,2.941256,-0.718974,-12.876164,0.063705,0.379609,0.341212
395.64,3.006617,-1.993518,-12.6474,0.095993,0.379609,0.367392
395.66,3.333423,0.065361,-13.889263,0.137008,0.394444,0.363901
395.68,2.679811,-0.653612,-12.483996,0.151844,0.398808,0.357792
395.7,2.875895,-1.470628,-11.699662,0.124791,0.377864,0.3831
395.72,3.333423,0.490209,-13.725861,0.114319,0.395317,0.372628
395.74,2.712492,-0.588251,-12.745441,0.126536,0.406662,0.364774
395.76,2.745172,-2.745172,-13.595138,0.110828,0.388336,0.380482
395.78,3.333423,0.882377,-16.405672,0.089884,0.426733,0.370882
395.8,3.594868,-0.784335,-12.974206,0.074176,0.431969,0.375246
395.82,2.745172,-1.60135,-13.595138,0.033161,0.403171,0.388336
395.84,2.843214,-0.490209,-16.569075,-0.020944,0.43546,0.383972
395.86,3.333423,-0.52289,-12.745441,-0.068941,0.43546,0.3735
395.88,2.843214,-1.437947,-12.059149,-0.127409,0.411898,0.404916
395.9,3.13734,-1.176502,-14.935043,-0.201586,0.406662,0.370882
395.92,2.875895,-1.143822,-12.189871,-0.2522,0.387463,0.375246
395.94,2.64713,-0.947738,-11.242133,-0.331613,0.374373,0.38659
395.96,2.941256,-0.196084,-13.6605,-0.37001,0.419752,0.365646
395.98,2.483727,-1.732073,-11.568939,-0.362156,0.388336,0.363028
396,2.222282,-0.555571,-10.065631,-0.323759,0.3735,0.411025
396.02,2.908575,1.111141,-12.941525,-0.339467,0.402298,0.380482
396.04,2.679811,-1.60135,-10.00027,-0.382227,0.394444,0.372628
396.06,2.483727,-1.405267,-10.686563,-0.413643,0.398808,0.410152
396.08,2.483727,0.392167,-14.118028,-0.42586,0.434587,0.377864
396.1,3.071978,-1.372586,-10.817286,-0.417134,0.403171,0.383972
396.12,2.745172,-0.032681,-10.130992,-0.419752,0.389208,0.394444
396.14,2.549088,-0.294126,-14.412153,-0.401426,0.431096,0.387463
396.16,2.777853,-1.307225,-10.425117,-0.387463,0.397935,0.381354
396.18,2.451046,0.784335,-10.359756,-0.366519,0.371755,0.388336
396.2,2.745172,-0.294126,-13.627818,-0.389208,0.424115,0.378736
396.22,2.810533,-1.143822,-10.751924,-0.394444,0.401426,0.368264
396.24,2.320324,0.294126,-10.751924,-0.376118,0.376991,0.384845
396.26,2.941256,0,-13.6605,-0.326377,0.423242,0.370882
396.28,2.875895,-1.732073,-11.176772,-0.232129,0.39968,0.377864
396.3,2.679811,-0.555571,-10.980688,-0.218166,0.367392,0.390081
396.32,2.581769,0.032681,-13.921944,-0.260927,0.418006,0.385718
396.34,2.810533,-1.862795,-10.425117,-0.300197,0.381354,0.365646
396.36,2.777853,-0.490209,-10.359756,-0.29147,0.379609,0.362156
396.38,2.287643,-0.098042,-14.575557,-0.267908,0.416261,0.356047
396.4,2.908575,-1.666712,-12.68008,-0.249582,0.393572,0.35692
396.42,3.039298,0.196084,-12.059149,-0.219911,0.393572,0.352556
396.44,2.189601,-0.751654,-14.902363,-0.233874,0.39619,0.358665
396.46,2.875895,-1.437947,-13.399055,-0.253073,0.376118,0.34383
396.48,3.268062,0.588251,-11.438217,-0.277507,0.365646,0.359538
396.5,2.418366,-0.588251,-14.510196,-0.301942,0.385718,0.356047
396.52,2.777853,-1.732073,-10.882647,-0.281871,0.336849,0.361283
396.54,2.810533,0.849696,-10.00027,-0.284489,0.356047,0.351684
396.56,2.320324,0.52289,-13.17029,-0.267035,0.378736,0.346448
396.58,2.712492,-1.437947,-10.425117,-0.230383,0.363028,0.349939
396.6,2.875895,0.620932,-10.098311,-0.21293,0.368264,0.333358
396.62,2.189601,-0.196084,-12.255233,-0.198095,0.38659,0.322886
396.64,2.287643,-1.209183,-10.065631,-0.219911,0.352556,0.339467
396.66,2.973936,0.261445,-10.490479,-0.218166,0.3735,0.310669
396.68,2.156921,-0.686293,-11.961107,-0.216421,0.381354,0.298451
396.7,2.156921,-1.274544,-9.313976,-0.190241,0.338594,0.313287
396.72,2.451046,0.817016,-10.359756,-0.208567,0.349939,0.303687
396.74,2.058879,-0.457529,-11.013369,-0.244346,0.363028,0.288852
396.76,2.287643,-1.209183,-9.117893,-0.250455,0.344703,0.285361
396.78,2.581769,0.653612,-11.797704,-0.248709,0.34383,0.264417
396.8,2.189601,-0.294126,-11.699662,-0.260927,0.368264,0.256563
396.82,2.156921,-0.817016,-10.784605,-0.270526,0.335103,0.263545
396.84,2.941256,0.261445,-12.516678,-0.280125,0.342085,0.240855
396.86,2.254963,-0.392167,-12.15719,-0.288852,0.347321,0.236492
396.88,2.09156,-0.882377,-10.719243,-0.308923,0.305433,0.246091
396.9,2.941256,0.228764,-12.483996,-0.308923,0.322886,0.230383
396.92,2.287643,-0.359487,-11.60162,-0.299324,0.328995,0.228638
396.94,2.189601,-1.274544,-10.457798,-0.292343,0.298451,0.240855
396.96,2.581769,0.849696,-13.333693,-0.273144,0.321141,0.227765
396.98,2.353005,-1.07846,-11.372856,-0.239983,0.320268,0.213803
397,1.960837,-1.503309,-10.751924,-0.255691,0.273144,0.231256
397.02,2.581769,0.620932,-13.595138,-0.189368,0.301942,0.216421
397.04,2.581769,-0.686293,-10.261715,-0.140499,0.294088,0.214676
397.06,1.862795,-1.830115,-10.55584,-0.131772,0.247837,0.242601
397.08,2.12424,0.163403,-14.019986,-0.103847,0.297579,0.222529
397.1,2.581769,-0.490209,-11.536259,-0.10472,0.280125,0.238237
397.12,2.254963,-0.915057,-10.980688,-0.114319,0.275762,0.247837
397.14,3.006617,-0.326806,-14.21607,-0.130027,0.290597,0.236492
397.16,2.451046,-0.326806,-12.15719,-0.142244,0.274889,0.221657
397.18,2.385685,-0.751654,-10.229034,-0.15708,0.257436,0.253073
397.2,2.777853,-0.653612,-14.575557,-0.13439,0.303687,0.231256
397.22,2.451046,-1.274544,-12.614719,-0.14399,0.259181,0.233001
397.24,2.712492,-0.196084,-11.568939,-0.154462,0.239983,0.260927
397.26,2.745172,0.620932,-14.673598,-0.132645,0.285361,0.248709
397.28,2.61445,-1.241864,-11.242133,-0.09512,0.267035,0.269653
397.3,2.026198,-0.130722,-9.738825,-0.069813,0.255691,0.268781
397.32,2.254963,0.261445,-14.804321,-0.037525,0.290597,0.285361
397.34,2.712492,-1.07846,-8.202836,-0.002618,0.272271,0.260927
397.36,2.287643,-0.065361,-7.222417,-0.035779,0.267908,0.281871
397.38,1.535989,-0.457529,-13.301012,-0.131772,0.350811,0.272271
397.4,1.699392,-1.928157,-8.202836,-0.210312,0.305433,0.293215
397.42,2.483727,0.163403,-7.026333,-0.311541,0.297579,0.275762
397.44,3.17002,-0.392167,-11.405537,-0.402298,0.362156,0.274017
397.46,1.634031,-2.516408,-10.392437,-0.453786,0.316777,0.299324
397.48,1.372586,-0.980419,-9.640783,-0.455531,0.296706,0.337721
397.5,2.745172,-0.718974,-12.582039,-0.445932,0.363901,0.344703
397.52,1.960837,-2.908575,-10.980688,-0.43546,0.321141,0.349939
397.54,1.56867,0.065361,-10.621202,-0.420624,0.301069,0.3735
397.56,2.287643,-2.058879,-13.6605,-0.416261,0.353429,0.372628
397.58,2.222282,-2.451046,-11.078731,-0.390954,0.315905,0.374373
397.6,2.026198,-0.882377,-10.294395,-0.401426,0.296706,0.39619
397.62,2.353005,-0.359487,-15.098447,-0.42237,0.351684,0.385718
397.64,2.418366,-1.60135,-12.582039,-0.417134,0.294088,0.378736
397.66,2.222282,-0.947738,-11.732343,-0.424988,0.267035,0.402298
397.68,2.222282,-0.261445,-15.457933,-0.454658,0.314159,0.39968
397.7,2.254963,-1.04578,-12.12451,-0.46164,0.267908,0.383972
397.72,1.928157,-1.732073,-10.130992,-0.48782,0.226893,0.410152
397.74,1.862795,0.817016,-13.366374,-0.529707,0.261799,0.376991
397.76,1.928157,-1.470628,-9.575421,-0.544543,0.250455,0.363028
397.78,1.895476,-0.849696,-10.719243,-0.557633,0.231256,0.3735
397.8,2.058879,0.065361,-12.778122,-0.48782,0.261799,0.355175
397.82,1.60135,-0.359487,-10.980688,-0.450295,0.273144,0.350811
397.84,1.764753,-2.058879,-10.980688,-0.403171,0.256563,0.359538
397.86,2.61445,1.372586,-12.451316,-0.378736,0.26529,0.328995
397.88,1.274544,-0.490209,-11.568939,-0.359538,0.283616,0.307178
397.9,1.797434,-0.947738,-10.457798,-0.3831,0.251327,0.322886
397.92,2.254963,1.111141,-11.895745,-0.385718,0.277507,0.294961
397.94,1.666712,-0.424848,-11.60162,-0.38659,0.290597,0.281871
397.96,1.830115,-1.928157,-11.634301,-0.385718,0.287979,0.285361
397.98,2.418366,1.928157,-12.222552,-0.339467,0.305433,0.270526
398,1.437947,0.294126,-13.595138,-0.366519,0.323759,0.254818
398.02,1.960837,-2.483727,-13.072248,-0.403171,0.297579,0.234747
398.04,1.895476,-0.784335,-13.595138,-0.416261,0.307178,0.240855
398.06,1.928157,-0.686293,-15.163808,-0.419752,0.331613,0.253073
398.08,1.928157,-1.405267,-13.268332,-0.376991,0.30456,0.251327
398.1,2.222282,0.817016,-14.510196,-0.36041,0.27838,0.267908
398.12,2.353005,0.718974,-18.007021,-0.365646,0.333358,0.247837
398.14,1.830115,-2.745172,-15.850101,-0.381354,0.339467,0.253073
398.16,1.928157,0.588251,-15.392572,-0.375246,0.296706,0.242601
398.18,2.679811,1.241864,-17.288048,-0.351684,0.338594,0.239983
398.2,1.797434,-1.04578,-15.229169,-0.308923,0.327249,0.219911
398.22,1.503309,-1.307225,-14.118028,-0.307178,0.285361,0.250455
398.24,2.451046,1.405267,-18.95476,-0.294961,0.348193,0.20944
398.26,1.993518,-0.294126,-16.667116,-0.216421,0.334231,0.198095
398.28,1.60135,-1.013099,-14.281431,-0.180642,0.294961,0.223402
398.3,2.09156,1.895476,-15.882781,-0.149226,0.329867,0.19984
398.32,1.797434,0.849696,-15.098447,-0.109083,0.331613,0.185005
398.34,1.209183,-1.437947,-10.915327,-0.066323,0.301069,0.207694
398.36,1.60135,0.882377,-12.745441,-0.047124,0.289725,0.202458
398.38,1.699392,1.535989,-14.673598,-0.002618,0.329867,0.176278
398.4,1.372586,-1.535989,-13.954625,-0.018326,0.331613,0.181514
398.42,1.895476,0.490209,-13.137609,-0.054105,0.307178,0.152716
398.44,1.862795,1.307225,-16.078865,-0.061959,0.361283,0.126536
398.46,1.895476,-0.751654,-15.784739,-0.070686,0.334231,0.106465
398.48,1.960837,-0.718974,-15.32721,-0.10821,0.287979,0.115192
398.5,2.254963,1.209183,-18.46455,-0.120428,0.335976,0.09512
398.52,1.666712,-0.228764,-17.680216,-0.120428,0.311541,0.067195
398.54,1.862795,-1.143822,-15.261849,-0.109956,0.27838,0.089884
398.56,2.451046,1.372586,-18.399189,-0.02618,0.296706,0.07854
398.58,1.339905,0.392167,-18.497231,0.046251,0.295833,0.077667
398.6,1.895476,-2.64713,-16.863199,0.093375,0.288852,0.094248
398.62,2.222282,0.490209,-18.039701,0.102974,0.276635,0.097738
398.64,1.928157,0.130722,-18.595272,0.103847,0.294088,0.071558
398.66,2.254963,-2.516408,-17.222687,0.083776,0.282743,0.090757
398.68,2.12424,-0.620932,-16.274948,0.08203,0.262672,0.111701
398.7,2.483727,0.817016,-19.020121,0.08203,0.308051,0.113446
398.72,1.993518,-2.026198,-17.680216,0.070686,0.294088,0.09163
398.74,1.60135,-2.549088,-16.92856,0.062832,0.262672,0.129154
398.76,2.777853,0.751654,-18.399189,0.061087,0.269653,0.113446
398.78,1.666712,0.326806,-18.137745,0.057596,0.274017,0.105592
398.8,2.385685,-3.104659,-18.333828,0.027053,0.247837,0.155334
398.82,2.451046,0.555571,-19.739094,0,0.232129,0.153589
398.84,2.12424,0.359487,-18.562592,-0.047997,0.251327,0.137881
398.86,1.993518,-2.777853,-18.137745,-0.073304,0.221657,0.148353
398.88,2.516408,0.294126,-16.732477,-0.060214,0.206822,0.164061
398.9,2.418366,0.751654,-18.170425,-0.061959,0.234747,0.172788
398.92,1.699392,-2.64713,-15.654017,-0.096866,0.189368,0.161443
398.94,1.797434,-0.359487,-14.608237,-0.132645,0.166679,0.177151
398.96,1.895476,1.209183,-16.92856,-0.113446,0.211185,0.171042
398.98,1.797434,-1.307225,-13.072248,-0.089012,0.187623,0.17366
399,1.111141,-2.483727,-11.503578,-0.083776,0.171915,0.204204
399.02,1.862795,0.718974,-11.405537,-0.027053,0.193732,0.187623
399.04,1.241864,0.032681,-12.483996,0.01309,0.22602,0.197222
399.06,1.176502,-2.451046,-11.438217,-0.011345,0.19635,0.235619
399.08,1.372586,0.228764,-10.751924,-0.031416,0.207694,0.220784
399.1,0.947738,1.143822,-12.876164,0.029671,0.237365,0.206822
399.12,1.143822,-1.535989,-11.307494,0.155334,0.207694,0.218166
399.14,1.176502,-0.915057,-10.065631,0.306305,0.203331,0.251327
399.16,1.405267,1.339905,-12.876164,0.449422,0.240855,0.232129
399.18,1.274544,-0.52289,-11.013369,0.531453,0.253945,0.235619
399.2,0.980419,-1.274544,-9.771505,0.503527,0.219911,0.239983
399.22,1.56867,2.287643,-10.653882,0.443314,0.235619,0.234747
399.24,0.882377,1.111141,-11.340175,0.336849,0.260927,0.215548
399.26,0.980419,-2.451046,-12.287913,0.206822,0.264417,0.205949
399.28,1.56867,0.588251,-13.921944,0.073304,0.251327,0.197222
399.3,1.56867,1.764753,-17.059284,-0.004363,0.281871,0.171042
399.32,0.947738,-2.189601,-15.32721,-0.048869,0.254818,0.151844
399.34,1.209183,-0.065361,-13.791222,-0.113446,0.204204,0.17366
399.36,2.026198,1.862795,-15.752059,-0.156207,0.249582,0.146608
399.38,1.503309,-0.555571,-14.412153,-0.19984,0.238237,0.128282
399.4,1.143822,-2.254963,-13.431735,-0.220784,0.191114,0.155334
399.42,2.12424,0.751654,-14.510196,-0.208567,0.208567,0.14399
399.44,1.470628,-0.098042,-16.601755,-0.163188,0.207694,0.146608
399.46,0.882377,-1.993518,-15.752059,-0.130027,0.191986,0.161443
399.48,1.830115,0.130722,-15.719378,-0.101229,0.182387,0.163188
399.5,1.307225,1.895476,-16.046185,-0.095993,0.210312,0.141372
399.52,1.274544,-0.620932,-13.104929,-0.103847,0.178896,0.1309
399.54,0.882377,-2.026198,-12.15719,-0.071558,0.156207,0.150971
399.56,1.862795,1.339905,-16.078865,-0.073304,0.176278,0.130027
399.58,1.764753,0.457529,-16.471033,-0.079412,0.195477,0.105592
399.6,1.634031,-2.745172,-15.654017,-0.075049,0.164061,0.1309
399.62,2.058879,1.699392,-16.078865,-0.087266,0.155334,0.114319
399.64,1.797434,2.189601,-17.778257,-0.07854,0.179769,0.095993
399.66,1.699392,-2.385685,-16.274948,-0.09163,0.17366,0.106465
399.68,1.503309,-1.60135,-13.725861,-0.133518,0.13439,0.123046
399.7,2.353005,0.947738,-17.255367,-0.221657,0.187623,0.094248
